LOC_ID	RIL
Chr4_21602062	EG4-2_1
Chr4_21673100	EG4-2_1
Chr4_21998763	EG4-2_1
Chr4_23198999	EG4-2_1
Chr4_23439375	EG4-2_1
Chr4_23571129	EG4-2_1
Chr4_24075391	EG4-2_1
Chr4_24089600	EG4-2_1
Chr4_24089809	EG4-2_1
Chr4_24101202	EG4-2_1
Chr4_24208720	EG4-2_1
Chr4_25029909	EG4-2_1
Chr4_25771128	EG4-2_1
Chr4_26020116	EG4-2_1
Chr4_26982347	EG4-2_1
Chr4_27475744	EG4-2_1
Chr4_28169396	EG4-2_1
Chr4_28289922	EG4-2_1
Chr4_28739796	EG4-2_1
Chr4_28903395	EG4-2_1
Chr4_29147347	EG4-2_1
Chr4_29218324	EG4-2_1
Chr4_29603862	EG4-2_1
Chr4_30320687	EG4-2_1
Chr4_30513996	EG4-2_1
Chr4_31677001	EG4-2_1
Chr4_31997419	EG4-2_1
Chr4_32326934	EG4-2_1
Chr4_33017280	EG4-2_1
Chr4_33507342	EG4-2_1
Chr4_33861549	EG4-2_1
Chr4_35244613	EG4-2_1
Chr4_35422418	EG4-2_1
Chr5_226599	EG4-2_1
Chr5_772693	EG4-2_1
Chr5_1441038	EG4-2_1
Chr5_1779799	EG4-2_1
Chr5_2148360	EG4-2_1
Chr5_2156797	EG4-2_1
Chr5_3849221	EG4-2_1
Chr5_4249077	EG4-2_1
Chr5_5370455	EG4-2_1
Chr5_6164427	EG4-2_1
Chr5_14154609	EG4-2_1
Chr5_14654627	EG4-2_1
Chr5_14878343	EG4-2_1
Chr5_15213005	EG4-2_1
Chr5_15488459	EG4-2_1
Chr5_15586257	EG4-2_1
Chr5_15698448	EG4-2_1
Chr5_16084832	EG4-2_1
Chr5_16364135	EG4-2_1
Chr5_16615708	EG4-2_1
Chr5_19961219	EG4-2_1
Chr5_20117984	EG4-2_1
Chr5_20192187	EG4-2_1
Chr5_22027348	EG4-2_1
Chr5_22056643	EG4-2_1
Chr5_22526122	EG4-2_1
Chr5_22646608	EG4-2_1
Chr5_23257993	EG4-2_1
Chr5_23730901	EG4-2_1
Chr5_24878618	EG4-2_1
Chr5_25474860	EG4-2_1
Chr5_25536620	EG4-2_1
Chr5_25546565	EG4-2_1
Chr5_26247574	EG4-2_1
Chr5_28151163	EG4-2_1
Chr5_28927630	EG4-2_1
Chr5_29019505	EG4-2_1
Chr5_29722383	EG4-2_1
Chr6_844778	EG4-2_1
Chr6_911756	EG4-2_1
Chr6_1730612	EG4-2_1
Chr6_2035334	EG4-2_1
Chr6_2856375	EG4-2_1
Chr6_4005007	EG4-2_1
Chr6_4093155	EG4-2_1
Chr6_4729736	EG4-2_1
Chr6_5711664	EG4-2_1
Chr6_6151041	EG4-2_1
Chr6_6356701	EG4-2_1
Chr6_6521724	EG4-2_1
Chr6_6848915	EG4-2_1
Chr6_7690781	EG4-2_1
Chr6_8042612	EG4-2_1
Chr6_8316573	EG4-2_1
Chr6_8356630	EG4-2_1
Chr6_10926509	EG4-2_1
Chr6_14533007	EG4-2_1
Chr6_14790332	EG4-2_1
Chr6_17106305	EG4-2_1
Chr6_17922886	EG4-2_1
Chr6_18823102	EG4-2_1
Chr6_18886269	EG4-2_1
Chr6_20717706	EG4-2_1
Chr6_21010524	EG4-2_1
Chr6_22646014	EG4-2_1
Chr6_23126473	EG4-2_1
Chr6_23145790	EG4-2_1
Chr6_23535330	EG4-2_1
Chr6_24310180	EG4-2_1
Chr6_24594486	EG4-2_1
Chr6_24594638	EG4-2_1
Chr6_25002505	EG4-2_1
Chr6_25864117	EG4-2_1
Chr6_25917763	EG4-2_1
Chr6_26083882	EG4-2_1
Chr6_27840590	EG4-2_1
Chr6_28118769	EG4-2_1
Chr6_29048878	EG4-2_1
Chr6_30049592	EG4-2_1
Chr6_30293898	EG4-2_1
Chr6_30450782	EG4-2_1
Chr7_289167	EG4-2_1
Chr7_429081	EG4-2_1
Chr7_1246440	EG4-2_1
Chr7_2738726	EG4-2_1
Chr7_3667744	EG4-2_1
Chr7_4802471	EG4-2_1
Chr7_4910921	EG4-2_1
Chr7_5160300	EG4-2_1
Chr7_7314673	EG4-2_1
Chr7_11852824	EG4-2_1
Chr7_13481674	EG4-2_1
Chr7_14975640	EG4-2_1
Chr7_15400641	EG4-2_1
Chr7_16023231	EG4-2_1
Chr7_16612755	EG4-2_1
Chr7_17125849	EG4-2_1
Chr7_18920531	EG4-2_1
Chr7_20093473	EG4-2_1
Chr7_20152298	EG4-2_1
Chr7_20204537	EG4-2_1
Chr7_21376224	EG4-2_1
Chr7_22060084	EG4-2_1
Chr7_22533203	EG4-2_1
Chr7_23009796	EG4-2_1
Chr7_23272149	EG4-2_1
Chr7_23752426	EG4-2_1
Chr7_23852998	EG4-2_1
Chr7_23898252	EG4-2_1
Chr7_25772024	EG4-2_1
Chr7_25788367	EG4-2_1
Chr7_26090553	EG4-2_1
Chr7_26156681	EG4-2_1
Chr7_26460306	EG4-2_1
Chr7_27443189	EG4-2_1
Chr7_28151482	EG4-2_1
Chr7_28821662	EG4-2_1
Chr7_29015071	EG4-2_1
Chr7_29388011	EG4-2_1
Chr7_29475469	EG4-2_1
Chr7_29484348	EG4-2_1
Chr8_273040	EG4-2_1
Chr8_458414	EG4-2_1
Chr8_613761	EG4-2_1
Chr8_737333	EG4-2_1
Chr8_973879	EG4-2_1
Chr8_5378085	EG4-2_1
Chr8_8581519	EG4-2_1
Chr8_8655021	EG4-2_1
Chr8_9060427	EG4-2_1
Chr8_9385126	EG4-2_1
Chr8_11403144	EG4-2_1
Chr8_14721481	EG4-2_1
Chr8_15387726	EG4-2_1
Chr8_19197270	EG4-2_1
Chr8_19452247	EG4-2_1
Chr8_19612715	EG4-2_1
Chr8_20120594	EG4-2_1
Chr8_20567375	EG4-2_1
Chr8_20628371	EG4-2_1
Chr8_22490756	EG4-2_1
Chr8_22717155	EG4-2_1
Chr8_22948359	EG4-2_1
Chr8_23290288	EG4-2_1
Chr8_23665412	EG4-2_1
Chr8_23802327	EG4-2_1
Chr8_24585355	EG4-2_1
Chr8_24622993	EG4-2_1
Chr8_24830425	EG4-2_1
Chr8_24957301	EG4-2_1
Chr8_24965703	EG4-2_1
Chr8_25236839	EG4-2_1
Chr8_25278858	EG4-2_1
Chr8_25881177	EG4-2_1
Chr8_27109714	EG4-2_1
Chr8_27153070	EG4-2_1
Chr9_643090	EG4-2_1
Chr9_968866	EG4-2_1
Chr9_2094377	EG4-2_1
Chr9_5619074	EG4-2_1
Chr9_6030899	EG4-2_1
Chr9_7117394	EG4-2_1
Chr9_7248750	EG4-2_1
Chr9_10863117	EG4-2_1
Chr9_13736140	EG4-2_1
Chr9_14118722	EG4-2_1
Chr9_14700756	EG4-2_1
Chr9_14977977	EG4-2_1
Chr9_15263054	EG4-2_1
Chr9_15394514	EG4-2_1
Chr9_15532716	EG4-2_1
Chr9_15873913	EG4-2_1
Chr9_15912166	EG4-2_1
Chr9_16024217	EG4-2_1
Chr9_16330819	EG4-2_1
Chr9_16690611	EG4-2_1
Chr9_17452746	EG4-2_1
Chr9_17534147	EG4-2_1
Chr9_17681464	EG4-2_1
Chr9_18354393	EG4-2_1
Chr9_18705898	EG4-2_1
Chr9_19596968	EG4-2_1
Chr9_21458343	EG4-2_1
Chr9_21744262	EG4-2_1
Chr9_21884648	EG4-2_1
Chr9_22186804	EG4-2_1
Chr9_22906167	EG4-2_1
Chr10_2854152	EG4-2_1
Chr10_2854242	EG4-2_1
Chr10_4007945	EG4-2_1
Chr10_6566242	EG4-2_1
Chr10_6896565	EG4-2_1
Chr10_9169249	EG4-2_1
Chr10_10427400	EG4-2_1
Chr10_11955069	EG4-2_1
Chr10_12019192	EG4-2_1
Chr10_13030577	EG4-2_1
Chr10_13102743	EG4-2_1
Chr10_13370540	EG4-2_1
Chr10_14020305	EG4-2_1
Chr10_16851281	EG4-2_1
Chr10_17446040	EG4-2_1
Chr10_17496870	EG4-2_1
Chr10_18001935	EG4-2_1
Chr10_18044213	EG4-2_1
Chr10_18178806	EG4-2_1
Chr10_18765102	EG4-2_1
Chr10_20589624	EG4-2_1
Chr10_21163117	EG4-2_1
Chr10_21361205	EG4-2_1
Chr10_22510406	EG4-2_1
Chr10_22578378	EG4-2_1
Chr11_714170	EG4-2_1
Chr11_714789	EG4-2_1
Chr11_2742202	EG4-2_1
Chr11_4179065	EG4-2_1
Chr11_6969695	EG4-2_1
Chr11_7425459	EG4-2_1
Chr11_7503885	EG4-2_1
Chr11_10797352	EG4-2_1
Chr11_10863128	EG4-2_1
Chr11_14340124	EG4-2_1
Chr11_14578664	EG4-2_1
Chr11_14670785	EG4-2_1
Chr11_16397044	EG4-2_1
Chr11_16894771	EG4-2_1
Chr11_17868746	EG4-2_1
Chr11_19084256	EG4-2_1
Chr11_19939293	EG4-2_1
Chr11_20038503	EG4-2_1
Chr11_20490424	EG4-2_1
Chr11_21176363	EG4-2_1
Chr11_21459183	EG4-2_1
Chr11_22474608	EG4-2_1
Chr11_22938097	EG4-2_1
Chr11_24682791	EG4-2_1
Chr11_25523875	EG4-2_1
Chr11_26077403	EG4-2_1
Chr11_28625681	EG4-2_1
Chr12_332028	EG4-2_1
Chr12_1255139	EG4-2_1
Chr12_2870893	EG4-2_1
Chr12_3119685	EG4-2_1
Chr12_3616589	EG4-2_1
Chr12_4097961	EG4-2_1
Chr12_4965477	EG4-2_1
Chr12_5160188	EG4-2_1
Chr12_6625423	EG4-2_1
Chr12_8852563	EG4-2_1
Chr12_9350664	EG4-2_1
Chr12_10612330	EG4-2_1
Chr12_19177972	EG4-2_1
Chr12_23877482	EG4-2_1
Chr12_24247326	EG4-2_1
Chr12_24595102	EG4-2_1
Chr12_26012061	EG4-2_1
Chr12_26261129	EG4-2_1
Chr1_1041523	RIL2-1
Chr1_1132974	RIL2-1
Chr1_2059112	RIL2-1
Chr1_3619714	RIL2-1
Chr1_5120693	RIL2-1
Chr1_5145816	RIL2-1
Chr1_5623713	RIL2-1
Chr1_5709001	RIL2-1
Chr1_6057238	RIL2-1
Chr1_6432233	RIL2-1
Chr1_6798864	RIL2-1
Chr1_7553869	RIL2-1
Chr1_8188977	RIL2-1
Chr1_8326624	RIL2-1
Chr1_8913054	RIL2-1
Chr1_10907374	RIL2-1
Chr1_13418286	RIL2-1
Chr1_14511719	RIL2-1
Chr1_15512726	RIL2-1
Chr1_15807089	RIL2-1
Chr1_16327643	RIL2-1
Chr1_20599337	RIL2-1
Chr1_21565699	RIL2-1
Chr1_23928391	RIL2-1
Chr1_24082610	RIL2-1
Chr1_24470954	RIL2-1
Chr1_25086304	RIL2-1
Chr1_25281770	RIL2-1
Chr1_25866208	RIL2-1
Chr1_26106793	RIL2-1
Chr1_26205753	RIL2-1
Chr1_26924632	RIL2-1
Chr1_27497110	RIL2-1
Chr1_28827618	RIL2-1
Chr1_29935735	RIL2-1
Chr1_30235962	RIL2-1
Chr1_30864901	RIL2-1
Chr1_32658454	RIL2-1
Chr1_32784946	RIL2-1
Chr1_33282256	RIL2-1
Chr1_33781381	RIL2-1
Chr1_34646477	RIL2-1
Chr1_34695077	RIL2-1
Chr1_34897488	RIL2-1
Chr1_35200488	RIL2-1
Chr1_35936947	RIL2-1
Chr1_36150072	RIL2-1
Chr1_36444862	RIL2-1
Chr1_36796592	RIL2-1
Chr1_37399910	RIL2-1
Chr1_38092037	RIL2-1
Chr1_38092621	RIL2-1
Chr1_38679984	RIL2-1
Chr1_39423451	RIL2-1
Chr1_39666830	RIL2-1
Chr1_39899559	RIL2-1
Chr1_39904179	RIL2-1
Chr1_40325061	RIL2-1
Chr1_40469771	RIL2-1
Chr1_40641753	RIL2-1
Chr1_40692631	RIL2-1
Chr1_40818574	RIL2-1
Chr1_40832861	RIL2-1
Chr1_40984350	RIL2-1
Chr1_41321422	RIL2-1
Chr1_42023271	RIL2-1
Chr1_42320293	RIL2-1
Chr2_458589	RIL2-1
Chr2_2144409	RIL2-1
Chr2_3502593	RIL2-1
Chr2_3557086	RIL2-1
Chr2_4253032	RIL2-1
Chr2_4699554	RIL2-1
Chr2_5857963	RIL2-1
Chr2_8898162	RIL2-1
Chr2_9025179	RIL2-1
Chr2_9418872	RIL2-1
Chr2_10076666	RIL2-1
Chr2_12467702	RIL2-1
Chr2_12895213	RIL2-1
Chr2_13021551	RIL2-1
Chr2_13200713	RIL2-1
Chr2_13403984	RIL2-1
Chr2_14601855	RIL2-1
Chr2_15520985	RIL2-1
Chr2_16222087	RIL2-1
Chr2_16367207	RIL2-1
Chr2_16678149	RIL2-1
Chr2_16986965	RIL2-1
Chr2_18255996	RIL2-1
Chr2_18569682	RIL2-1
Chr2_18621511	RIL2-1
Chr2_19050841	RIL2-1
Chr2_19204910	RIL2-1
Chr2_19341459	RIL2-1
Chr2_19487222	RIL2-1
Chr2_20000329	RIL2-1
Chr2_20144822	RIL2-1
Chr2_20589716	RIL2-1
Chr2_20722278	RIL2-1
Chr2_21001167	RIL2-1
Chr2_21319933	RIL2-1
Chr2_21515952	RIL2-1
Chr2_22478976	RIL2-1
Chr2_22515554	RIL2-1
Chr2_23882556	RIL2-1
Chr2_24014617	RIL2-1
Chr2_24215955	RIL2-1
Chr2_25133413	RIL2-1
Chr2_25397924	RIL2-1
Chr2_25548874	RIL2-1
Chr2_25852198	RIL2-1
Chr2_25969391	RIL2-1
Chr2_26510357	RIL2-1
Chr2_26678339	RIL2-1
Chr2_27244609	RIL2-1
Chr2_27685184	RIL2-1
Chr2_28329975	RIL2-1
Chr2_28376799	RIL2-1
Chr2_28948533	RIL2-1
Chr2_30375297	RIL2-1
Chr2_30902244	RIL2-1
Chr2_31053561	RIL2-1
Chr2_31613470	RIL2-1
Chr2_31670396	RIL2-1
Chr2_33884289	RIL2-1
Chr2_33952268	RIL2-1
Chr2_34446591	RIL2-1
Chr2_34576206	RIL2-1
Chr2_35082382	RIL2-1
Chr2_35391037	RIL2-1
Chr2_35712070	RIL2-1
Chr3_180225	RIL2-1
Chr3_198571	RIL2-1
Chr3_399057	RIL2-1
Chr3_440200	RIL2-1
Chr3_511328	RIL2-1
Chr3_982230	RIL2-1
Chr3_1247287	RIL2-1
Chr3_1299650	RIL2-1
Chr3_1428675	RIL2-1
Chr3_1782927	RIL2-1
Chr3_2078275	RIL2-1
Chr3_2737673	RIL2-1
Chr3_2774225	RIL2-1
Chr3_3390556	RIL2-1
Chr3_3967953	RIL2-1
Chr3_4377251	RIL2-1
Chr3_4681956	RIL2-1
Chr3_6154019	RIL2-1
Chr3_6328407	RIL2-1
Chr3_6441698	RIL2-1
Chr3_6512008	RIL2-1
Chr3_6566209	RIL2-1
Chr3_7025981	RIL2-1
Chr3_7296366	RIL2-1
Chr3_7739000	RIL2-1
Chr3_8457817	RIL2-1
Chr3_9014022	RIL2-1
Chr3_9162953	RIL2-1
Chr3_9358950	RIL2-1
Chr3_9527855	RIL2-1
Chr3_9586683	RIL2-1
Chr3_10593110	RIL2-1
Chr3_10990368	RIL2-1
Chr3_11015127	RIL2-1
Chr3_11102321	RIL2-1
Chr3_11329079	RIL2-1
Chr3_11781495	RIL2-1
Chr3_11922192	RIL2-1
Chr3_12036119	RIL2-1
Chr3_12067612	RIL2-1
Chr3_12384657	RIL2-1
Chr3_12409839	RIL2-1
Chr3_13100613	RIL2-1
Chr3_14620264	RIL2-1
Chr3_16846775	RIL2-1
Chr3_17267495	RIL2-1
Chr3_17269649	RIL2-1
Chr3_18117564	RIL2-1
Chr3_23071793	RIL2-1
Chr3_23835953	RIL2-1
Chr3_23992038	RIL2-1
Chr3_24753654	RIL2-1
Chr3_27342532	RIL2-1
Chr3_27565012	RIL2-1
Chr3_28088458	RIL2-1
Chr3_28365659	RIL2-1
Chr3_28622166	RIL2-1
Chr3_29404900	RIL2-1
Chr3_29985234	RIL2-1
Chr3_30100180	RIL2-1
Chr3_30605133	RIL2-1
Chr3_30784689	RIL2-1
Chr3_30966988	RIL2-1
Chr3_31358854	RIL2-1
Chr3_31364756	RIL2-1
Chr3_31662046	RIL2-1
Chr3_31683284	RIL2-1
Chr3_31890842	RIL2-1
Chr3_32077165	RIL2-1
Chr3_33345952	RIL2-1
Chr3_33362072	RIL2-1
Chr3_34077805	RIL2-1
Chr3_34602102	RIL2-1
Chr3_35176772	RIL2-1
Chr3_35945978	RIL2-1
Chr3_36190409	RIL2-1
Chr3_36257258	RIL2-1
Chr3_36299343	RIL2-1
Chr4_1771400	RIL2-1
Chr4_1877632	RIL2-1
Chr4_9562247	RIL2-1
Chr4_14006531	RIL2-1
Chr4_16947761	RIL2-1
Chr4_18718159	RIL2-1
Chr4_20271312	RIL2-1
Chr4_20693709	RIL2-1
Chr4_20906353	RIL2-1
Chr4_21408124	RIL2-1
Chr4_21600763	RIL2-1
Chr4_21673100	RIL2-1
Chr4_21998763	RIL2-1
Chr4_23199002	RIL2-1
Chr4_23338293	RIL2-1
Chr4_23439375	RIL2-1
Chr4_23571129	RIL2-1
Chr4_24208723	RIL2-1
Chr4_24466212	RIL2-1
Chr4_24760829	RIL2-1
Chr4_24925072	RIL2-1
Chr4_25028693	RIL2-1
Chr4_25270439	RIL2-1
Chr4_26016656	RIL2-1
Chr4_26175280	RIL2-1
Chr4_26226544	RIL2-1
Chr4_26423865	RIL2-1
Chr4_26998134	RIL2-1
Chr4_27011584	RIL2-1
Chr4_27056953	RIL2-1
Chr4_27129771	RIL2-1
Chr4_27511879	RIL2-1
Chr4_27782487	RIL2-1
Chr4_28057249	RIL2-1
Chr4_28148000	RIL2-1
Chr4_28828618	RIL2-1
Chr4_29383583	RIL2-1
Chr4_29593706	RIL2-1
Chr4_29870752	RIL2-1
Chr4_29941294	RIL2-1
Chr4_30320687	RIL2-1
Chr4_30513996	RIL2-1
Chr4_31384223	RIL2-1
Chr4_31387730	RIL2-1
Chr4_31674848	RIL2-1
Chr4_31677004	RIL2-1
Chr4_31997422	RIL2-1
Chr4_32326937	RIL2-1
Chr4_33017280	RIL2-1
Chr4_33094033	RIL2-1
Chr4_34367903	RIL2-1
Chr4_34687258	RIL2-1
Chr4_34723143	RIL2-1
Chr4_35185335	RIL2-1
Chr5_171252	RIL2-1
Chr5_334871	RIL2-1
Chr5_898444	RIL2-1
Chr5_938268	RIL2-1
Chr5_2916712	RIL2-1
Chr5_4248931	RIL2-1
Chr5_4249077	RIL2-1
Chr5_5370458	RIL2-1
Chr5_6164427	RIL2-1
Chr5_7439410	RIL2-1
Chr5_10234682	RIL2-1
Chr5_13976475	RIL2-1
Chr5_16343030	RIL2-1
Chr5_16383589	RIL2-1
Chr5_16788403	RIL2-1
Chr5_17983773	RIL2-1
Chr5_18695565	RIL2-1
Chr5_18960104	RIL2-1
Chr5_19034903	RIL2-1
Chr5_19041506	RIL2-1
Chr5_20051104	RIL2-1
Chr5_20159531	RIL2-1
Chr5_20163985	RIL2-1
Chr5_20301998	RIL2-1
Chr5_21321063	RIL2-1
Chr5_21606697	RIL2-1
Chr5_21678134	RIL2-1
Chr5_22645235	RIL2-1
Chr5_23257990	RIL2-1
Chr5_23398861	RIL2-1
Chr5_23499075	RIL2-1
Chr5_24446370	RIL2-1
Chr5_24649159	RIL2-1
Chr5_27073214	RIL2-1
Chr5_27123801	RIL2-1
Chr5_27986972	RIL2-1
Chr5_28024211	RIL2-1
Chr5_28384596	RIL2-1
Chr5_28592208	RIL2-1
Chr5_28670921	RIL2-1
Chr5_28811998	RIL2-1
Chr5_29075875	RIL2-1
Chr5_29472574	RIL2-1
Chr5_29589767	RIL2-1
Chr5_29636516	RIL2-1
Chr6_227472	RIL2-1
Chr6_830991	RIL2-1
Chr6_1543420	RIL2-1
Chr6_2035337	RIL2-1
Chr6_2856375	RIL2-1
Chr6_3811309	RIL2-1
Chr6_4093155	RIL2-1
Chr6_4729736	RIL2-1
Chr6_5138021	RIL2-1
Chr6_5711667	RIL2-1
Chr6_6151041	RIL2-1
Chr6_6356701	RIL2-1
Chr6_6521724	RIL2-1
Chr6_6848915	RIL2-1
Chr6_7690781	RIL2-1
Chr6_8042615	RIL2-1
Chr6_8356630	RIL2-1
Chr6_9978145	RIL2-1
Chr6_10089991	RIL2-1
Chr6_10360942	RIL2-1
Chr6_11552864	RIL2-1
Chr6_11558694	RIL2-1
Chr6_14533007	RIL2-1
Chr6_16569501	RIL2-1
Chr6_17106305	RIL2-1
Chr6_18886269	RIL2-1
Chr6_20717706	RIL2-1
Chr6_21010524	RIL2-1
Chr6_21359909	RIL2-1
Chr6_22182218	RIL2-1
Chr6_23126473	RIL2-1
Chr6_23535330	RIL2-1
Chr6_24358874	RIL2-1
Chr6_24736784	RIL2-1
Chr6_25002505	RIL2-1
Chr6_25121076	RIL2-1
Chr6_25941375	RIL2-1
Chr6_26397557	RIL2-1
Chr6_26521347	RIL2-1
Chr6_27025138	RIL2-1
Chr6_27249224	RIL2-1
Chr6_29048878	RIL2-1
Chr6_29405406	RIL2-1
Chr6_29467373	RIL2-1
Chr6_29874552	RIL2-1
Chr6_30293898	RIL2-1
Chr6_30450782	RIL2-1
Chr7_1246394	RIL2-1
Chr7_1552027	RIL2-1
Chr7_1711845	RIL2-1
Chr7_1765517	RIL2-1
Chr7_3667744	RIL2-1
Chr7_4019951	RIL2-1
Chr7_4031358	RIL2-1
Chr7_4049586	RIL2-1
Chr7_4283790	RIL2-1
Chr7_7314673	RIL2-1
Chr7_7972037	RIL2-1
Chr7_8879927	RIL2-1
Chr7_11852824	RIL2-1
Chr7_13481677	RIL2-1
Chr7_14975640	RIL2-1
Chr7_15322485	RIL2-1
Chr7_16023231	RIL2-1
Chr7_17125849	RIL2-1
Chr7_18398411	RIL2-1
Chr7_18920531	RIL2-1
Chr7_18983648	RIL2-1
Chr7_19010135	RIL2-1
Chr7_19911143	RIL2-1
Chr7_20152298	RIL2-1
Chr7_20204540	RIL2-1
Chr7_20527763	RIL2-1
Chr7_20615707	RIL2-1
Chr7_21376224	RIL2-1
Chr7_21402839	RIL2-1
Chr7_21883487	RIL2-1
Chr7_22060084	RIL2-1
Chr7_22679546	RIL2-1
Chr7_23009796	RIL2-1
Chr7_23067146	RIL2-1
Chr7_23272149	RIL2-1
Chr7_23407161	RIL2-1
Chr7_23555326	RIL2-1
Chr7_23559204	RIL2-1
Chr7_23752426	RIL2-1
Chr7_23852998	RIL2-1
Chr7_23898252	RIL2-1
Chr7_24036104	RIL2-1
Chr7_24937107	RIL2-1
Chr7_24948660	RIL2-1
Chr7_25253048	RIL2-1
Chr7_25626283	RIL2-1
Chr7_26909813	RIL2-1
Chr7_27443315	RIL2-1
Chr7_27578565	RIL2-1
Chr7_28151482	RIL2-1
Chr7_28526086	RIL2-1
Chr7_29154624	RIL2-1
Chr7_29460820	RIL2-1
Chr7_29484348	RIL2-1
Chr8_264276	RIL2-1
Chr8_458414	RIL2-1
Chr8_737333	RIL2-1
Chr8_973879	RIL2-1
Chr8_3503388	RIL2-1
Chr8_5033538	RIL2-1
Chr8_5556704	RIL2-1
Chr8_6804573	RIL2-1
Chr8_8581522	RIL2-1
Chr8_8655021	RIL2-1
Chr8_8941062	RIL2-1
Chr8_9683719	RIL2-1
Chr8_9778571	RIL2-1
Chr8_11403144	RIL2-1
Chr8_13076781	RIL2-1
Chr8_13103107	RIL2-1
Chr8_14721481	RIL2-1
Chr8_15387729	RIL2-1
Chr8_15632446	RIL2-1
Chr8_19197270	RIL2-1
Chr8_19452247	RIL2-1
Chr8_19453400	RIL2-1
Chr8_19888503	RIL2-1
Chr8_20628371	RIL2-1
Chr8_22948359	RIL2-1
Chr8_22958988	RIL2-1
Chr8_23289526	RIL2-1
Chr8_23643434	RIL2-1
Chr8_23714170	RIL2-1
Chr8_24175360	RIL2-1
Chr8_24585355	RIL2-1
Chr8_24622993	RIL2-1
Chr8_24830425	RIL2-1
Chr8_24865163	RIL2-1
Chr8_24965703	RIL2-1
Chr8_25236839	RIL2-1
Chr8_25278858	RIL2-1
Chr8_25881177	RIL2-1
Chr8_27109714	RIL2-1
Chr8_27153070	RIL2-1
Chr8_27396688	RIL2-1
Chr8_27546364	RIL2-1
Chr8_27559394	RIL2-1
Chr8_28045328	RIL2-1
Chr9_626689	RIL2-1
Chr9_643090	RIL2-1
Chr9_968866	RIL2-1
Chr9_2094377	RIL2-1
Chr9_2920203	RIL2-1
Chr9_2929960	RIL2-1
Chr9_4213473	RIL2-1
Chr9_6030899	RIL2-1
Chr9_7117394	RIL2-1
Chr9_7248750	RIL2-1
Chr9_12105753	RIL2-1
Chr9_12538487	RIL2-1
Chr9_15293698	RIL2-1
Chr9_15394514	RIL2-1
Chr9_15441737	RIL2-1
Chr9_15489449	RIL2-1
Chr9_16024220	RIL2-1
Chr9_16552221	RIL2-1
Chr9_16690611	RIL2-1
Chr9_17137789	RIL2-1
Chr9_17358859	RIL2-1
Chr9_17452746	RIL2-1
Chr9_17901600	RIL2-1
Chr9_18354393	RIL2-1
Chr9_18705898	RIL2-1
Chr9_19596968	RIL2-1
Chr9_19644908	RIL2-1
Chr9_19832666	RIL2-1
Chr9_19853963	RIL2-1
Chr9_20177226	RIL2-1
Chr9_20798034	RIL2-1
Chr9_20838350	RIL2-1
Chr9_21385878	RIL2-1
Chr9_21458343	RIL2-1
Chr9_21714458	RIL2-1
Chr9_21859386	RIL2-1
Chr9_21884648	RIL2-1
Chr9_22064458	RIL2-1
Chr9_22075012	RIL2-1
Chr9_22186804	RIL2-1
Chr9_22559518	RIL2-1
Chr9_22706822	RIL2-1
Chr10_664875	RIL2-1
Chr10_855359	RIL2-1
Chr10_1267743	RIL2-1
Chr10_1896880	RIL2-1
Chr10_2990544	RIL2-1
Chr10_7399683	RIL2-1
Chr10_10787549	RIL2-1
Chr10_11609959	RIL2-1
Chr10_12054351	RIL2-1
Chr10_13030577	RIL2-1
Chr10_13392306	RIL2-1
Chr10_14181191	RIL2-1
Chr10_15143402	RIL2-1
Chr10_15522562	RIL2-1
Chr10_15844226	RIL2-1
Chr10_16442683	RIL2-1
Chr10_16607043	RIL2-1
Chr10_17064451	RIL2-1
Chr10_17892618	RIL2-1
Chr10_18014652	RIL2-1
Chr10_18044216	RIL2-1
Chr10_18430452	RIL2-1
Chr10_20361906	RIL2-1
Chr10_21163117	RIL2-1
Chr10_21361205	RIL2-1
Chr10_21581951	RIL2-1
Chr10_22510406	RIL2-1
Chr10_22578378	RIL2-1
Chr11_714789	RIL2-1
Chr11_715261	RIL2-1
Chr11_2192350	RIL2-1
Chr11_2883124	RIL2-1
Chr11_3607038	RIL2-1
Chr11_3763340	RIL2-1
Chr11_3845770	RIL2-1
Chr11_3851784	RIL2-1
Chr11_4012271	RIL2-1
Chr11_4179068	RIL2-1
Chr11_6969695	RIL2-1
Chr11_7503885	RIL2-1
Chr11_10091197	RIL2-1
Chr11_10797352	RIL2-1
Chr11_10863128	RIL2-1
Chr11_11101465	RIL2-1
Chr11_11257529	RIL2-1
Chr11_16397044	RIL2-1
Chr11_16894774	RIL2-1
Chr11_17867689	RIL2-1
Chr11_18491843	RIL2-1
Chr11_19084256	RIL2-1
Chr11_19939293	RIL2-1
Chr11_20490424	RIL2-1
Chr11_21176363	RIL2-1
Chr11_21459183	RIL2-1
Chr11_22474608	RIL2-1
Chr11_23735907	RIL2-1
Chr11_25822229	RIL2-1
Chr12_794243	RIL2-1
Chr12_2200780	RIL2-1
Chr12_2900813	RIL2-1
Chr12_3119685	RIL2-1
Chr12_3373256	RIL2-1
Chr12_3616589	RIL2-1
Chr12_4097961	RIL2-1
Chr12_4965477	RIL2-1
Chr12_5083129	RIL2-1
Chr12_6625426	RIL2-1
Chr12_14479864	RIL2-1
Chr12_16032691	RIL2-1
Chr12_17899918	RIL2-1
Chr12_19177972	RIL2-1
Chr12_22672022	RIL2-1
